date,1. open,2. high,3. low,4. close,5. volume
2020-08-25 13:11:00,485.54,485.54,485.42,485.53,2389.0
2020-08-25 13:10:00,485.4357,485.59,485.4357,485.58,2219.0
2020-08-25 13:09:00,485.64,485.77,485.45,485.4609,5324.0
2020-08-25 13:08:00,485.25,485.74,485.25,485.636,4930.0
2020-08-25 13:07:00,485.325,485.43,485.09,485.2348,6634.0
2020-08-25 13:06:00,485.5247,485.56,485.3,485.39,7811.0
2020-08-25 13:05:00,486.04,486.04,485.59,485.59,2885.0
2020-08-25 13:04:00,486.17,486.18,485.86,486.03,4317.0
2020-08-25 13:03:00,485.7647,486.3584,485.7647,486.13,3144.0
2020-08-25 13:02:00,485.985,485.985,485.68,485.74,9694.0
2020-08-25 13:01:00,486.13,486.37,486.0,486.1799,5126.0
2020-08-25 13:00:00,486.26,486.51,486.195,486.23,4145.0
2020-08-25 12:59:00,486.21,486.49,485.93,486.41,11887.0
2020-08-25 12:58:00,486.49,486.49,486.23,486.23,3642.0
2020-08-25 12:57:00,486.8,486.83,486.655,486.655,5361.0
2020-08-25 12:56:00,486.64,486.87,486.45,486.87,9380.0
2020-08-25 12:55:00,486.95,486.95,486.83,486.84,3044.0
2020-08-25 12:54:00,487.0,487.0606,486.88,486.88,3088.0
2020-08-25 12:53:00,487.23,487.3,487.08,487.08,2049.0
2020-08-25 12:52:00,486.9046,487.2268,486.9046,487.22,3952.0
2020-08-25 12:51:00,486.9,486.9076,486.75,486.75,2021.0
2020-08-25 12:50:00,486.9001,486.9001,486.63,486.81,8873.0
2020-08-25 12:49:00,487.1492,487.1492,486.87,486.87,2207.0
2020-08-25 12:48:00,487.29,487.29,487.18,487.18,2052.0
2020-08-25 12:47:00,487.156,487.23,486.9,487.23,2768.0
2020-08-25 12:46:00,486.98,487.195,486.98,487.186,5076.0
2020-08-25 12:45:00,486.91,486.95,486.7,486.9,4452.0
2020-08-25 12:44:00,487.0,487.0,486.74,486.94,8461.0
2020-08-25 12:43:00,487.42,487.42,487.01,487.01,3018.0
2020-08-25 12:42:00,487.33,487.441,487.24,487.3028,5141.0
2020-08-25 12:41:00,487.04,487.5,487.0,487.3434,13301.0
2020-08-25 12:40:00,487.02,487.03,486.85,486.97,4292.0
2020-08-25 12:39:00,486.815,487.19,486.815,486.96,2632.0
2020-08-25 12:38:00,486.77,486.8,486.66,486.8,3370.0
2020-08-25 12:37:00,486.984,486.984,486.7,486.74,6602.0
2020-08-25 12:36:00,487.1,487.1,486.88,486.995,3617.0
2020-08-25 12:35:00,487.245,487.3099,487.17,487.17,2119.0
2020-08-25 12:34:00,487.01,487.29,487.01,487.29,8225.0
2020-08-25 12:33:00,487.0,487.095,486.86,486.93,9620.0
2020-08-25 12:32:00,487.16,487.19,487.04,487.13,3265.0
2020-08-25 12:31:00,487.17,487.265,487.16,487.265,2725.0
2020-08-25 12:30:00,487.25,487.375,487.155,487.155,3016.0
2020-08-25 12:29:00,487.2549,487.4,487.24,487.4,1529.0
2020-08-25 12:28:00,487.2,487.44,487.2,487.2906,2958.0
2020-08-25 12:27:00,487.03,487.1,486.8801,487.1,3528.0
2020-08-25 12:26:00,486.975,487.1235,486.8875,487.1235,4006.0
2020-08-25 12:25:00,486.2,486.94,486.2,486.7595,5942.0
2020-08-25 12:24:00,486.55,486.75,486.315,486.315,3441.0
2020-08-25 12:23:00,486.9,486.94,486.66,486.66,3675.0
2020-08-25 12:22:00,486.7,486.98,486.7,486.76,4124.0
2020-08-25 12:21:00,486.96,487.01,486.43,486.6404,5964.0
2020-08-25 12:20:00,487.02,487.1,486.92,487.01,3833.0
2020-08-25 12:19:00,487.235,487.305,487.06,487.06,1723.0
2020-08-25 12:18:00,487.205,487.55,487.205,487.47,2875.0
2020-08-25 12:17:00,487.16,487.2,486.89,487.2,4009.0
2020-08-25 12:16:00,486.7452,487.05,486.6,487.05,3584.0
2020-08-25 12:15:00,487.13,487.175,486.5,486.72,13620.0
2020-08-25 12:14:00,487.27,487.625,487.12,487.2481,2902.0
2020-08-25 12:13:00,487.91,487.91,487.31,487.37,3500.0
2020-08-25 12:12:00,487.98,488.005,487.7955,488.0,1620.0
2020-08-25 12:11:00,488.23,488.23,487.99,488.0,2695.0
2020-08-25 12:10:00,488.22,488.26,487.97,488.0825,4935.0
2020-08-25 12:09:00,487.77,488.11,487.45,488.1,5532.0
2020-08-25 12:08:00,487.74,487.74,487.6,487.72,7556.0
2020-08-25 12:07:00,487.96,488.0,487.6,487.62,3228.0
2020-08-25 12:06:00,487.745,488.075,487.64,488.025,3717.0
2020-08-25 12:05:00,488.14,488.235,487.81,487.815,4661.0
2020-08-25 12:04:00,488.17,488.5643,488.15,488.38,2895.0
2020-08-25 12:03:00,488.5,488.5,488.1,488.16,3900.0
2020-08-25 12:02:00,488.53,488.63,488.34,488.59,2391.0
2020-08-25 12:01:00,488.49,488.74,488.49,488.57,4151.0
2020-08-25 12:00:00,488.41,488.42,488.25,488.25,2488.0
2020-08-25 11:59:00,488.1,488.3243,488.1,488.3243,2633.0
2020-08-25 11:58:00,488.335,488.4262,488.28,488.31,3148.0
2020-08-25 11:57:00,488.01,488.23,487.91,488.2,3050.0
2020-08-25 11:56:00,488.02,488.18,487.93,488.0013,5246.0
2020-08-25 11:55:00,487.5174,487.99,487.5174,487.99,5716.0
2020-08-25 11:54:00,487.6,487.7492,487.43,487.43,4017.0
2020-08-25 11:53:00,487.47,487.76,487.47,487.69,2529.0
2020-08-25 11:52:00,487.94,487.995,487.34,487.523,5683.0
2020-08-25 11:51:00,487.955,488.0498,487.845,487.9222,3254.0
2020-08-25 11:50:00,487.7273,487.8499,487.55,487.8133,3360.0
2020-08-25 11:49:00,487.73,487.98,487.69,487.93,5510.0
2020-08-25 11:48:00,487.465,487.67,487.44,487.67,6837.0
2020-08-25 11:47:00,487.85,487.92,487.42,487.554,2869.0
2020-08-25 11:46:00,487.51,487.8,487.39,487.69,4206.0
2020-08-25 11:45:00,487.735,487.935,487.39,487.76,8387.0
2020-08-25 11:44:00,487.99,488.04,487.66,487.8372,4931.0
2020-08-25 11:43:00,488.62,488.62,487.79,487.8765,8477.0
2020-08-25 11:42:00,488.9899,488.99,488.62,488.62,10008.0
2020-08-25 11:41:00,488.6227,488.79,488.6227,488.79,1940.0
2020-08-25 11:40:00,489.13,489.24,488.6,488.6,4443.0
2020-08-25 11:39:00,489.12,489.14,488.91,489.14,3539.0
2020-08-25 11:38:00,488.7,488.95,488.62,488.8101,5311.0
2020-08-25 11:37:00,489.21,489.21,488.74,488.74,3092.0
2020-08-25 11:36:00,489.28,489.3299,488.91,489.3299,5131.0
2020-08-25 11:35:00,488.91,489.39,488.88,489.35,3321.0
2020-08-25 11:34:00,488.67,489.015,488.33,489.015,3517.0
2020-08-25 11:33:00,488.69,488.69,488.31,488.62,4069.0
2020-08-25 11:32:00,488.63,488.8976,488.48,488.715,5720.0
2020-08-25 11:31:00,489.11,489.11,488.6,488.855,7463.0
2020-08-25 11:30:00,488.68,489.1,488.64,489.1,6437.0
2020-08-25 11:29:00,488.95,489.01,488.6781,489.01,3394.0
2020-08-25 11:28:00,488.79,489.2205,488.79,488.82,5685.0
2020-08-25 11:27:00,489.13,489.13,488.81,488.94,5982.0
2020-08-25 11:26:00,489.77,489.77,489.23,489.38,8237.0
2020-08-25 11:25:00,489.76,489.87,489.62,489.63,4357.0
2020-08-25 11:24:00,489.8,489.97,489.715,489.86,4134.0
2020-08-25 11:23:00,489.69,489.995,489.6,489.665,3284.0
2020-08-25 11:22:00,490.355,490.44,489.79,489.81,8202.0
2020-08-25 11:21:00,491.2,491.39,490.2488,490.3439,9417.0
2020-08-25 11:20:00,491.14,491.25,491.0,491.2,7019.0
2020-08-25 11:19:00,491.21,491.35,490.9085,491.1138,6625.0
2020-08-25 11:18:00,491.005,491.32,490.91,491.28,6136.0
2020-08-25 11:17:00,490.79,491.11,490.79,491.02,4455.0
2020-08-25 11:16:00,491.16,491.5,490.92,491.0005,13232.0
2020-08-25 11:15:00,491.035,491.085,490.85,491.005,305009.0
2020-08-25 11:14:00,490.41,491.1,490.41,491.06,9574.0
2020-08-25 11:13:00,490.255,490.4599,490.085,490.4099,9356.0
2020-08-25 11:12:00,489.65,490.21,489.65,490.03,5410.0
2020-08-25 11:11:00,489.8115,490.08,489.63,490.03,7737.0
2020-08-25 11:10:00,489.44,489.62,489.36,489.56,3312.0
2020-08-25 11:09:00,489.3413,489.5,489.08,489.5,5352.0
2020-08-25 11:08:00,489.6461,489.6461,489.27,489.3817,3497.0
2020-08-25 11:07:00,489.56,489.98,489.56,489.66,5262.0
2020-08-25 11:06:00,489.52,489.5704,489.1064,489.49,8894.0
2020-08-25 11:05:00,489.2302,489.55,489.02,489.55,6380.0
2020-08-25 11:04:00,489.85,490.18,489.3,489.3972,9451.0
2020-08-25 11:03:00,489.79,490.1613,489.7513,489.97,9464.0
2020-08-25 11:02:00,488.95,490.0,488.95,489.99,11756.0
2020-08-25 11:01:00,488.75,489.06,488.75,489.01,4340.0
2020-08-25 11:00:00,488.695,489.0882,488.695,488.89,10191.0
2020-08-25 10:59:00,488.33,488.74,488.33,488.7156,4667.0
2020-08-25 10:58:00,488.13,488.28,487.87,488.22,3709.0
2020-08-25 10:57:00,488.11,488.3872,488.095,488.135,3261.0
2020-08-25 10:56:00,487.95,488.16,487.78,488.09,3028.0
2020-08-25 10:55:00,487.6932,488.08,487.6932,487.9,5451.0
2020-08-25 10:54:00,487.53,487.71,487.53,487.71,2649.0
2020-08-25 10:53:00,487.67,487.74,487.62,487.67,2817.0
2020-08-25 10:52:00,487.24,487.67,487.23,487.67,4780.0
2020-08-25 10:51:00,487.44,487.5481,487.3364,487.3978,2208.0
2020-08-25 10:50:00,487.49,487.9,487.49,487.615,6163.0
2020-08-25 10:49:00,487.12,487.41,487.01,487.41,5101.0
2020-08-25 10:48:00,487.65,487.755,487.5,487.5,3872.0
2020-08-25 10:47:00,488.0,488.44,487.34,487.64,6824.0
2020-08-25 10:46:00,487.69,487.96,487.5,487.82,4625.0
2020-08-25 10:45:00,487.68,487.83,487.5,487.5,4085.0
2020-08-25 10:44:00,487.75,487.89,487.61,487.7,3193.0
2020-08-25 10:43:00,487.7999,488.23,487.76,488.11,3052.0
2020-08-25 10:42:00,487.7916,487.8295,487.36,487.56,5549.0
2020-08-25 10:41:00,487.84,488.06,487.525,487.9139,5469.0
2020-08-25 10:40:00,487.7878,487.7878,487.35,487.71,5350.0
2020-08-25 10:39:00,488.14,488.14,487.8395,487.8395,2696.0
2020-08-25 10:38:00,488.429,488.6,488.35,488.35,2459.0
2020-08-25 10:37:00,488.56,488.635,488.3101,488.5,6755.0
2020-08-25 10:36:00,488.38,488.59,488.31,488.59,1983.0
2020-08-25 10:35:00,487.91,488.4199,487.7527,487.7527,5716.0
2020-08-25 10:34:00,487.88,487.8888,487.416,487.88,2423.0
2020-08-25 10:33:00,487.4,487.74,487.18,487.74,5476.0
2020-08-25 10:32:00,487.0,487.358,487.0,487.358,5340.0
2020-08-25 10:31:00,486.87,487.09,486.65,487.08,18821.0
2020-08-25 10:30:00,487.25,487.25,486.8416,486.87,6213.0
2020-08-25 10:29:00,487.71,487.71,487.0,487.2161,10472.0
2020-08-25 10:28:00,488.31,488.31,487.5,487.545,7842.0
2020-08-25 10:27:00,488.9999,489.0,488.44,488.5,3901.0
2020-08-25 10:26:00,488.43,488.99,488.43,488.87,4526.0
2020-08-25 10:25:00,488.62,488.71,488.32,488.4275,4857.0
2020-08-25 10:24:00,488.62,488.7163,488.4,488.43,2905.0
2020-08-25 10:23:00,488.7,489.015,488.7,488.82,5193.0
2020-08-25 10:22:00,488.955,488.96,488.0,488.64,6966.0
2020-08-25 10:21:00,489.245,489.5,489.02,489.0397,3560.0
2020-08-25 10:20:00,488.9,489.4999,488.6476,489.15,16380.0
2020-08-25 10:19:00,489.1645,489.3584,488.6766,488.93,4901.0
2020-08-25 10:18:00,489.33,489.45,489.055,489.315,4984.0
2020-08-25 10:17:00,489.33,489.33,488.74,489.0,5483.0
2020-08-25 10:16:00,488.69,489.42,488.69,489.06,17843.0
2020-08-25 10:15:00,488.275,488.99,488.275,488.7,7314.0
2020-08-25 10:14:00,487.88,488.12,487.7558,488.03,6282.0
2020-08-25 10:13:00,487.42,487.88,487.22,487.8,2863.0
2020-08-25 10:12:00,487.5001,487.5001,487.13,487.13,6423.0
2020-08-25 10:11:00,487.3569,487.72,487.25,487.675,5983.0
2020-08-25 10:10:00,487.684,488.0,487.3708,487.375,6898.0
2020-08-25 10:09:00,488.26,488.56,487.37,487.525,6440.0
2020-08-25 10:08:00,488.8734,488.9,488.18,488.28,5438.0
2020-08-25 10:07:00,488.95,489.105,488.38,488.8646,12556.0
2020-08-25 10:06:00,487.99,488.87,487.5801,488.87,11900.0
2020-08-25 10:05:00,487.63,487.95,487.225,487.95,4240.0
2020-08-25 10:04:00,488.0,488.0,487.29,487.35,9846.0
2020-08-25 10:03:00,487.595,488.22,487.2,487.89,15646.0
2020-08-25 10:02:00,487.6299,487.94,487.15,487.15,6245.0
2020-08-25 10:01:00,487.43,487.69,486.75,487.4,10405.0
2020-08-25 10:00:00,487.28,487.88,487.175,487.4112,9099.0
2020-08-25 09:59:00,487.16,487.24,486.8346,486.93,6587.0
2020-08-25 09:58:00,487.06,487.594,486.68,487.4398,6963.0
2020-08-25 09:57:00,487.77,487.96,486.8201,486.95,15141.0
2020-08-25 09:56:00,487.4,487.95,487.15,487.7293,12394.0
2020-08-25 09:55:00,487.44,488.22,487.12,487.12,9239.0
2020-08-25 09:54:00,488.75,488.94,487.37,487.8699,8488.0
2020-08-25 09:53:00,488.775,489.51,488.63,489.24,10767.0
2020-08-25 09:52:00,489.66,489.99,489.0,489.04,15951.0
2020-08-25 09:51:00,491.0,491.0,489.65,489.65,19715.0
2020-08-25 09:50:00,492.19,492.47,491.0794,491.1914,14201.0
2020-08-25 09:49:00,491.8,492.43,491.6901,492.305,21394.0
2020-08-25 09:48:00,491.86,491.86,490.96,491.7058,12143.0
2020-08-25 09:47:00,491.4226,491.89,490.55,491.7208,17805.0
2020-08-25 09:46:00,490.719,492.1173,490.6634,491.335,28974.0
2020-08-25 09:45:00,490.28,490.86,489.65,490.4691,20545.0
2020-08-25 09:44:00,489.845,490.7099,489.5,490.44,16104.0
2020-08-25 09:43:00,488.5,490.0,488.5,489.35,11205.0
2020-08-25 09:42:00,487.53,488.73,487.0788,488.73,7877.0
2020-08-25 09:41:00,487.38,487.41,486.45,487.28,6878.0
2020-08-25 09:40:00,487.85,488.275,487.16,487.3606,7206.0
2020-08-25 09:39:00,487.63,488.5,486.52,488.07,18280.0
2020-08-25 09:38:00,488.69,488.69,487.63,487.63,10021.0
2020-08-25 09:37:00,488.28,489.0,488.05,488.96,11979.0
2020-08-25 09:36:00,486.79,489.0,486.66,488.0001,24401.0
2020-08-25 09:35:00,487.18,487.215,486.43,486.58,8803.0
2020-08-25 09:34:00,485.73,487.0,485.65,487.0,11264.0
2020-08-25 09:33:00,486.11,486.76,485.27,485.27,13736.0
2020-08-25 09:32:00,486.25,487.26,486.25,486.311,10255.0
2020-08-25 09:31:00,488.19,488.545,486.505,486.66,68191.0
2020-08-25 09:30:00,488.18,488.46,488.18,488.46,822.0
2020-08-25 09:29:00,486.99,488.18,486.99,488.18,2847.0
2020-08-25 09:27:00,486.25,486.25,486.2,486.2,619.0
2020-08-25 09:20:00,485.81,485.81,485.81,485.81,356.0
2020-08-25 09:16:00,485.6,485.6,485.6,485.6,265.0
2020-08-25 09:13:00,485.3,485.3,485.3,485.3,466.0
2020-08-25 09:12:00,486.12,486.12,486.0,486.0,704.0
2020-08-25 08:46:00,486.57,486.57,486.57,486.57,120.0
2020-08-25 08:44:00,486.7,486.7,486.7,486.7,170.0
2020-08-25 08:28:00,487.0,487.0,487.0,487.0,202.0
2020-08-25 08:22:00,486.9,487.0,486.9,487.0,856.0
2020-08-25 08:18:00,487.16,487.16,487.16,487.16,654.0
2020-08-25 08:16:00,487.2,487.2,487.12,487.12,775.0
2020-08-25 08:14:00,487.86,487.86,487.86,487.86,175.0
2020-08-25 08:11:00,487.87,487.88,487.87,487.88,440.0
2020-08-25 08:08:00,487.5,487.5,487.5,487.5,940.0
2020-08-25 08:07:00,487.59,487.59,487.59,487.59,897.0
2020-08-25 08:04:00,487.13,487.13,487.13,487.13,332.0
2020-08-25 08:01:00,489.68,489.68,486.4269,489.6,1230.0
2020-08-25 07:41:00,487.0,487.0,487.0,487.0,450.0
2020-08-25 07:12:00,488.88,488.88,488.81,488.81,859.0
2020-08-25 07:07:00,489.56,489.56,489.56,489.56,713.0
2020-08-25 07:06:00,489.6,489.8,489.6,489.8,500.0
2020-08-25 05:53:00,489.56,489.56,489.56,489.56,171.0
2020-08-24 19:32:00,488.8,488.8,488.8,488.8,100.0
2020-08-24 19:18:00,488.8,488.8,488.8,488.8,201.0
2020-08-24 19:11:00,488.81,488.81,488.81,488.81,100.0
2020-08-24 18:51:00,488.81,489.29,488.81,489.29,240.0
2020-08-24 18:34:00,488.11,488.11,488.0,488.0,997.0
2020-08-24 18:33:00,488.16,488.16,488.11,488.11,384.0
2020-08-24 18:32:00,488.3,488.3,488.3,488.3,253.0
2020-08-24 18:29:00,488.57,488.57,488.57,488.57,564.0
2020-08-24 18:27:00,488.57,488.57,488.57,488.57,173.0
2020-08-24 17:58:00,488.82,488.83,488.81,488.81,3883.0
2020-08-24 17:52:00,488.81,488.81,488.81,488.81,149.0
2020-08-24 17:40:00,488.82,488.82,488.82,488.82,160.0
2020-08-24 17:38:00,488.9,488.9,488.9,488.9,102.0
2020-08-24 17:26:00,489.0,489.0,489.0,489.0,100.0
2020-08-24 17:24:00,488.88,488.88,488.88,488.88,251.0
2020-08-24 16:44:00,488.82,488.82,488.82,488.82,174.0
2020-08-24 16:32:00,488.81,488.81,488.81,488.81,1369.0
2020-08-24 16:29:00,488.82,488.82,488.82,488.82,276.0
2020-08-24 16:13:00,489.5,489.5,489.5,489.5,380.0
2020-08-24 16:12:00,489.38,489.49,489.38,489.49,232.0
2020-08-24 16:10:00,488.2579,488.2579,488.2579,488.2579,5501.0
2020-08-24 16:09:00,488.98,488.98,488.98,488.98,223.0
2020-08-24 16:08:00,489.1,489.1,489.1,489.1,373.0
2020-08-24 16:04:00,488.81,488.86,488.81,488.81,2088.0
2020-08-24 16:03:00,489.0,489.0,488.81,488.81,2342.0
2020-08-24 16:01:00,488.81,488.81,488.81,488.81,371722.0
2020-08-24 16:00:00,488.03,488.93,487.92,488.92,61759.0
2020-08-24 15:59:00,487.99,488.08,487.795,487.95,15018.0
2020-08-24 15:58:00,487.88,487.95,487.75,487.89,11861.0
2020-08-24 15:57:00,487.69,487.88,487.69,487.75,15878.0
2020-08-24 15:56:00,487.7942,487.91,487.57,487.64,61196.0
2020-08-24 15:55:00,487.5,488.16,487.29,487.96,22209.0
2020-08-24 15:54:00,487.17,487.39,487.17,487.39,8852.0
2020-08-24 15:53:00,487.55,487.55,487.18,487.2,9301.0
2020-08-24 15:52:00,487.88,487.979,487.355,487.53,12108.0
2020-08-24 15:51:00,487.28,487.935,487.0,487.88,17117.0
2020-08-24 15:50:00,487.33,487.41,487.097,487.19,7727.0
2020-08-24 15:49:00,487.14,487.38,487.09,487.38,7286.0
2020-08-24 15:48:00,487.7,487.715,486.91,486.91,9345.0
2020-08-24 15:47:00,487.74,487.845,487.47,487.58,5529.0
2020-08-24 15:46:00,487.72,487.818,487.61,487.71,9643.0
2020-08-24 15:45:00,487.75,487.86,487.38,487.68,10396.0
2020-08-24 15:44:00,487.49,487.79,487.47,487.76,8922.0
2020-08-24 15:43:00,487.44,487.57,487.41,487.52,4809.0
2020-08-24 15:42:00,487.4225,487.52,487.42,487.465,5110.0
2020-08-24 15:41:00,487.26,487.38,487.25,487.33,3953.0
2020-08-24 15:40:00,487.0,487.3899,486.95,487.3632,7224.0
2020-08-24 15:39:00,486.89,487.08,486.82,486.95,4507.0
2020-08-24 15:38:00,487.06,487.12,486.8,486.82,5858.0
2020-08-24 15:37:00,487.36,487.37,486.91,487.05,6264.0
2020-08-24 15:36:00,487.25,487.4,487.23,487.28,5287.0
2020-08-24 15:35:00,487.4405,487.54,487.32,487.32,4512.0
2020-08-24 15:34:00,487.505,487.58,487.43,487.51,4125.0
2020-08-24 15:33:00,487.525,487.58,487.44,487.48,3441.0
2020-08-24 15:32:00,487.31,487.46,487.21,487.46,2990.0
2020-08-24 15:31:00,487.6308,487.72,487.2,487.54,9269.0
2020-08-24 15:30:00,487.63,487.64,487.51,487.6,4700.0
2020-08-24 15:29:00,487.26,487.6,487.26,487.6,4575.0
2020-08-24 15:28:00,487.33,487.36,487.18,487.22,3305.0
2020-08-24 15:27:00,487.5799,487.5799,487.28,487.36,4384.0
2020-08-24 15:26:00,487.42,487.56,487.37,487.53,5717.0
2020-08-24 15:25:00,487.14,487.469,487.14,487.46,6617.0
2020-08-24 15:24:00,486.73,487.2,486.73,487.04,6898.0
2020-08-24 15:23:00,486.82,486.82,486.57,486.65,3168.0
2020-08-24 15:22:00,486.92,487.0237,486.8714,486.91,10955.0
2020-08-24 15:21:00,486.78,486.899,486.701,486.78,4902.0
2020-08-24 15:20:00,486.4,486.905,486.4,486.882,7411.0
2020-08-24 15:19:00,486.26,486.45,486.22,486.355,5559.0
2020-08-24 15:18:00,486.22,486.43,486.22,486.4,4353.0
2020-08-24 15:17:00,486.04,486.315,486.02,486.315,3716.0
2020-08-24 15:16:00,485.745,486.0,485.7102,485.955,4469.0
2020-08-24 15:15:00,485.22,485.58,485.215,485.58,4957.0
2020-08-24 15:14:00,485.28,485.3584,485.07,485.07,2720.0
2020-08-24 15:13:00,485.5649,485.5649,485.21,485.21,2866.0
2020-08-24 15:12:00,485.299,485.54,485.299,485.46,2636.0
2020-08-24 15:11:00,485.35,485.425,485.285,485.39,2972.0
2020-08-24 15:10:00,485.47,485.6,485.29,485.32,3505.0
2020-08-24 15:09:00,485.615,485.6345,485.38,485.5,9163.0
2020-08-24 15:08:00,485.75,485.75,485.5413,485.56,4264.0
2020-08-24 15:07:00,485.67,485.89,485.51,485.78,3590.0
2020-08-24 15:06:00,485.75,485.75,485.57,485.6092,2449.0
2020-08-24 15:05:00,485.99,485.99,485.81,485.93,2393.0
2020-08-24 15:04:00,485.78,485.89,485.55,485.55,4490.0
2020-08-24 15:03:00,485.675,485.7746,485.635,485.715,2072.0
2020-08-24 15:02:00,485.565,485.77,485.565,485.69,3927.0
2020-08-24 15:01:00,485.63,485.8874,485.5,485.5588,4666.0
2020-08-24 15:00:00,485.595,485.71,485.585,485.71,4817.0
2020-08-24 14:59:00,485.47,485.71,485.47,485.54,6954.0
2020-08-24 14:58:00,485.16,485.56,485.16,485.43,9208.0
2020-08-24 14:57:00,484.5557,485.2445,484.5557,485.1425,15363.0
2020-08-24 14:56:00,484.94,484.96,484.625,484.6557,3846.0
2020-08-24 14:55:00,484.92,485.0255,484.75,484.82,3711.0
2020-08-24 14:54:00,484.9842,485.04,484.775,484.97,2876.0
2020-08-24 14:53:00,485.295,485.295,484.8351,484.96,5205.0
2020-08-24 14:52:00,484.99,485.29,484.99,485.16,5477.0
2020-08-24 14:51:00,485.1725,485.2741,484.76,484.93,15215.0
2020-08-24 14:50:00,485.245,485.46,485.02,485.1501,3964.0
2020-08-24 14:49:00,485.5,485.55,485.35,485.35,3345.0
2020-08-24 14:48:00,485.53,485.63,485.35,485.5,3344.0
2020-08-24 14:47:00,485.57,485.57,485.41,485.41,3470.0
2020-08-24 14:46:00,485.48,485.7,485.48,485.52,12623.0
2020-08-24 14:45:00,485.715,485.715,485.5,485.52,3361.0
2020-08-24 14:44:00,485.885,485.8959,485.8,485.8,2349.0
2020-08-24 14:43:00,485.72,485.83,485.67,485.83,2714.0
2020-08-24 14:42:00,485.6701,485.84,485.6701,485.77,2179.0
2020-08-24 14:41:00,486.025,486.1308,485.765,485.87,3566.0
2020-08-24 14:40:00,485.985,486.2,485.985,486.2,2082.0
2020-08-24 14:39:00,485.9933,486.152,485.885,486.05,3343.0
2020-08-24 14:38:00,486.13,486.3,486.09,486.09,2952.0
2020-08-24 14:37:00,485.77,486.065,485.74,486.065,4120.0
2020-08-24 14:36:00,486.2058,486.275,485.77,485.78,9490.0
2020-08-24 14:35:00,486.3,486.3,486.04,486.15,7522.0
2020-08-24 14:34:00,486.4,486.4,486.23,486.35,4230.0
2020-08-24 14:33:00,486.68,486.68,486.38,486.41,5537.0
2020-08-24 14:32:00,486.5485,486.575,486.505,486.575,2494.0
2020-08-24 14:31:00,486.195,486.44,486.104,486.44,3532.0
2020-08-24 14:30:00,486.33,486.33,486.08,486.23,2549.0
2020-08-24 14:29:00,486.525,486.7409,486.24,486.24,2196.0
2020-08-24 14:28:00,486.69,486.78,486.555,486.555,298314.0
2020-08-24 14:27:00,486.761,486.7615,486.5,486.5,1993.0
2020-08-24 14:26:00,486.7438,486.77,486.58,486.69,2069.0
2020-08-24 14:25:00,486.41,486.83,486.41,486.825,2782.0
2020-08-24 14:24:00,486.465,486.57,486.3801,486.455,2194.0
2020-08-24 14:23:00,486.61,486.7,486.35,486.355,5316.0
2020-08-24 14:22:00,486.7544,486.85,486.675,486.74,3568.0
2020-08-24 14:21:00,487.198,487.198,486.81,486.84,5142.0
2020-08-24 14:20:00,487.25,487.29,487.21,487.24,1535.0
2020-08-24 14:19:00,487.24,487.285,487.2103,487.285,1368.0
2020-08-24 14:18:00,487.385,487.48,487.24,487.24,4602.0
2020-08-24 14:17:00,487.32,487.41,487.2,487.41,3719.0
2020-08-24 14:16:00,487.275,487.275,487.1,487.165,2818.0
2020-08-24 14:15:00,487.09,487.32,487.09,487.25,2983.0
2020-08-24 14:14:00,486.96,487.385,486.96,487.227,3832.0
2020-08-24 14:13:00,486.94,487.0745,486.861,486.861,3016.0
2020-08-24 14:12:00,486.825,486.86,486.76,486.845,1628.0
2020-08-24 14:11:00,486.925,487.0,486.7,486.7583,3482.0
2020-08-24 14:10:00,487.145,487.145,486.925,486.925,3708.0
2020-08-24 14:09:00,487.215,487.4,487.155,487.155,3610.0
2020-08-24 14:08:00,487.265,487.265,487.0301,487.1246,4127.0
2020-08-24 14:07:00,487.27,487.27,487.27,487.27,1802.0
2020-08-24 14:06:00,486.67,486.845,486.66,486.845,2052.0
2020-08-24 14:05:00,486.62,486.9,486.59,486.59,4764.0
2020-08-24 14:04:00,487.2481,487.2481,486.64,486.64,4453.0
2020-08-24 14:03:00,487.2,487.32,487.04,487.14,3575.0
2020-08-24 14:02:00,487.2701,487.2701,487.0,487.16,2470.0
2020-08-24 14:01:00,487.23,487.265,486.97,487.13,3673.0
2020-08-24 14:00:00,487.1,487.19,487.017,487.085,1584.0
2020-08-24 13:59:00,487.16,487.32,487.0,487.1151,2821.0
2020-08-24 13:58:00,487.28,487.354,487.13,487.13,3184.0
2020-08-24 13:57:00,486.89,487.28,486.86,487.28,6303.0
2020-08-24 13:56:00,486.955,487.0,486.81,486.81,5603.0
2020-08-24 13:55:00,486.89,487.035,486.89,487.0,2940.0
2020-08-24 13:54:00,486.71,487.0054,486.62,486.91,4329.0
2020-08-24 13:53:00,486.495,486.86,486.495,486.63,5359.0
2020-08-24 13:52:00,486.24,486.49,486.2,486.49,6817.0
2020-08-24 13:51:00,486.35,486.47,486.2262,486.2262,4390.0
2020-08-24 13:50:00,486.105,486.22,486.0459,486.21,1993.0
2020-08-24 13:49:00,486.18,486.415,486.175,486.175,2701.0
2020-08-24 13:48:00,486.0026,486.3,486.0,486.285,9665.0
2020-08-24 13:47:00,486.51,486.51,486.2,486.26,2787.0
2020-08-24 13:46:00,486.45,486.91,486.45,486.663,4124.0
